image_path,participant,difficulty
tracking_data_download\participant_2\extracted_images\capture__1626358040284.4746.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358040315.4756.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358040411.4756.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358040475.4763.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358040556.5056.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358040605.476.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358040683.478.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358040749.475.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358040810.4753.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358040887.4785.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358040939.506.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358041018.4785.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358041084.4749.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358041180.4788.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358041243.4773.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358041307.5056.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358041371.4758.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358041451.4763.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358041515.4753.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358041579.4768.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358041643.5066.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358041739.4783.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358041803.5059.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358041883.4773.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358041947.4763.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358042010.476.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358042075.4783.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358042139.4792.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358042203.5051.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358042299.48.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358042347.4758.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358042443.4775.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358042508.4773.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358042571.477.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358042634.4785.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358042700.4775.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358042778.4763.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358042842.4753.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358042907.476.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358043004.4766.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358043068.4795.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358043130.4763.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358043195.4766.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358043274.4795.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358043335.4797.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358043403.5027.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358043467.4758.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358043562.4785.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358043626.4758.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358043675.475.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358043772.4778.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358043836.4749.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358043899.478.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358043962.4756.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358044027.4753.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358044092.475.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358044172.4763.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358044236.48.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358044332.476.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358044394.4756.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358044458.4756.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358044518.476.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358044603.4778.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358044667.4778.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358044731.4753.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358044795.5059.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358044891.4758.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358044950.4756.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358045036.4753.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358045101.4756.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358045163.4756.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358045226.5066.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358045291.4778.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358045355.4783.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358045420.475.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358045500.4756.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358045564.5078.png,participant_2,easy
tracking_data_download\participant_2\extracted_images\capture__1626358045660.4763.png,participant_2,easy
